city,city_both,city_male,city_female,city_area,urban_both,urban_male,urban_female,urban_area,continent,date,code,country
Rufisque,333032.0,167942.0,165090.0,,,,,,AFRICA,31 XII 2011,ESDJ,Senegal
Saint Louis,277245.13181342,136957.085075031,140288.640402272,,,,,,AFRICA,31 XII 2011,ESDJ,Senegal
Thiès,618436.0,304087.0,314349.0,,,,,,AFRICA,31 XII 2011,ESDJ,Senegal
Ziguinchor,337295.0,167048.0,170247.0,,,,,,AFRICA,31 XII 2011,ESDJ,Senegal
VICTORIA,,,,,26450.0,,,,AFRICA,26 VIII 2010,CDFC,Seychelles
Bo,199897.0,97129.0,102768.0,,,,,,AFRICA,1 VII 2020,ESDF,Sierra Leone
FREETOWN,1200230.0,590428.0,609802.0,,,,,,AFRICA,1 VII 2020,ESDF,Sierra Leone
Kenema,231131.0,112688.0,118443.0,,,,,,AFRICA,1 VII 2020,ESDF,Sierra Leone
Makeni,143895.0,71414.0,72481.0,,,,,,AFRICA,1 VII 2020,ESDF,Sierra Leone
MOGADISHU,1212000.0,,,,,,,,AFRICA,1 VII 2001,ESDF,Somalia
CAPE TOWN20,433688.0,209082.0,224607.0,,,,,,AFRICA,10 X 2011,CDFC,South Africa
Durban,595061.0,288871.0,306189.0,,,,,,AFRICA,10 X 2011,CDFC,South Africa
Johannesburg,957441.0,484293.0,473148.0,,,,,,AFRICA,10 X 2011,CDFC,South Africa
PRETORIA20,741651.0,359139.0,382512.0,,,,,,AFRICA,10 X 2011,CDFC,South Africa
Kara,104400.0,,,,,,,,AFRICA,1 VII 2015,ESDF,Togo
LOME,,,,,1788600.0,,,,AFRICA,1 VII 2015,ESDF,Togo
Sokode,101900.0,,,,,,,,AFRICA,1 VII 2015,ESDF,Togo
Monastir,,,,,548828.0,274215.0,274613.0,,AFRICA,23 IV 2014,CDFC,Tunisia
TUNIS,,,,,1056247.0,528145.0,528102.0,,AFRICA,23 IV 2014,CDFC,Tunisia
KAMPALA,1650800.0,781700.0,869100.0,,,,,,AFRICA,1 VII 2019,ESDF,Uganda
Kasese,112800.0,54500.0,58300.0,,,,,,AFRICA,1 VII 2019,ESDF,Uganda
Kira,434200.0,203400.0,230800.0,,,,,,AFRICA,1 VII 2019,ESDF,Uganda
Lira,113500.0,53500.0,60000.0,,,,,,AFRICA,1 VII 2019,ESDF,Uganda
Lugazi,126100.0,62600.0,63500.0,,,,,,AFRICA,1 VII 2019,ESDF,Uganda
Makindye Ssabagabo,387900.0,181300.0,206600.0,,,,,,AFRICA,1 VII 2019,ESDF,Uganda
Masaka,114300.0,54600.0,59700.0,,,,,,AFRICA,1 VII 2019,ESDF,Uganda
Mbarara,241700.0,118700.0,123000.0,,,,,,AFRICA,1 VII 2019,ESDF,Uganda
Mukono,186500.0,85300.0,101200.0,,,,,,AFRICA,1 VII 2019,ESDF,Uganda
Nansana,499900.0,235100.0,264800.0,,,,,,AFRICA,1 VII 2019,ESDF,Uganda
Arusha23,1000923.0,481431.0,519492.0,,,,,,AFRICA,1 VII 2018,ESDF,United Republic of Tanzania
Dar es Salaam,5147070.0,2512614.0,2634456.0,1393.0,,,,,AFRICA,1 VII 2018,ESDF,United Republic of Tanzania
DODOMA23,506943.0,247621.0,259322.0,,,,,,AFRICA,1 VII 2018,ESDF,United Republic of Tanzania
Mbeya23,471971.0,225384.0,246587.0,,,,,,AFRICA,1 VII 2018,ESDF,United Republic of Tanzania
Tanga23,326515.0,156419.0,170096.0,,,,,,AFRICA,1 VII 2018,ESDF,United Republic of Tanzania
Chingola,216626.0,108464.0,108162.0,,,,,,AFRICA,16 X 2010,CDJC,Zambia
Chipata,455783.0,224934.0,230849.0,,,,,,AFRICA,16 X 2010,CDJC,Zambia
Kabwe,202360.0,98781.0,103579.0,,,,,,AFRICA,16 X 2010,CDJC,Zambia
Kasama,231824.0,114208.0,117616.0,,,,,,AFRICA,16 X 2010,CDJC,Zambia
Kitwe,517543.0,256740.0,260803.0,,,,,,AFRICA,16 X 2010,CDJC,Zambia
Livingstone,139509.0,68763.0,70746.0,,,,,,AFRICA,16 X 2010,CDJC,Zambia
Luanshya,156059.0,77368.0,78691.0,,,,,,AFRICA,16 X 2010,CDJC,Zambia
LUSAKA,1747152.0,860424.0,886728.0,,,,,,AFRICA,16 X 2010,CDJC,Zambia
Mufulira,162889.0,81355.0,81534.0,,,,,,AFRICA,16 X 2010,CDJC,Zambia
Ndola,451246.0,223020.0,228226.0,,,,,,AFRICA,16 X 2010,CDJC,Zambia
Bulawayo,653337.0,303346.0,349991.0,,,,,,AFRICA,17 VIII 2012,CDFC,Zimbabwe
Chitungwiza,356840.0,168600.0,188240.0,,,,,,AFRICA,17 VIII 2012,CDFC,Zimbabwe
HARARE,1485231.0,716595.0,768636.0,,,,,,AFRICA,17 VIII 2012,CDFC,Zimbabwe
Mutare,262124.0,125850.0,136274.0,,,,,,AFRICA,17 VIII 2012,CDFC,Zimbabwe
THE VALLEY,2812.0,,,,,,,,"AMERICA, NORTH",11 V 2011,CDFC,Anguilla
ORANJESTAD,28295.0,13139.0,15156.0,,,,,,"AMERICA, NORTH",29 IX 2010,CDJC,Aruba
NASSAU,266100.0,128100.0,138000.0,,,,,,"AMERICA, NORTH",1 VII 2016,ESDF,Bahamas
BELMOPAN,25583.0,12598.0,12985.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Belize
HAMILTON,854.0,480.0,374.0,,,,,,"AMERICA, NORTH",20 V 2016,CDJC,Bermuda
Abbotsford,161581.0,81477.0,80104.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Abbotsford-Mission,,,,,204265.0,103816.0,100449.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Ajax,132251.0,64750.0,67501.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Barrie,153411.0,75488.0,77923.0,,218188.0,109005.0,109183.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Belleville,56117.0,27230.0,28887.0,,112980.0,56009.0,56971.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Brampton,713463.0,358283.0,355180.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Brantford,106998.0,52581.0,54417.0,,151566.0,75199.0,76367.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Burlington,193668.0,93798.0,99870.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Burnaby,257926.0,127077.0,130849.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Calgary,1361852.0,681021.0,680831.0,,1543283.0,772726.0,770557.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Cambridge,141809.0,70931.0,70878.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Cape Breton,95901.0,46276.0,49625.0,,100711.0,48620.0,52091.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Chatham-Kent,106216.0,52723.0,53493.0,,106620.0,52938.0,53682.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Chilliwack,95178.0,47554.0,47624.0,,116626.0,58822.0,57804.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Coquitlam,152734.0,75289.0,77445.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Delta,111281.0,54846.0,56435.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Edmonton,1047003.0,524967.0,522036.0,,1468926.0,736760.0,732166.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Gatineau,290239.0,142748.0,147491.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Greater Sudbury / Grand Sudbury,168927.0,83717.0,85210.0,,172462.0,85683.0,86779.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Guelph,145379.0,71440.0,73939.0,,167509.0,82894.0,84615.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Halifax,448231.0,219720.0,228511.0,,448544.0,219865.0,228679.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Hamilton,581722.0,288085.0,293637.0,,804691.0,396299.0,408392.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Kamloops,101198.0,50459.0,50739.0,,116896.0,58452.0,58444.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Kelowna,146127.0,71864.0,74263.0,,222748.0,110053.0,112695.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Kingston,135707.0,66284.0,69423.0,,176184.0,87120.0,89064.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Kitchener,267665.0,134231.0,133434.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Kitchener-Cambridge-Waterloo,,,,,593882.0,298919.0,294963.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Langley,133302.0,65411.0,67891.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Laval,442648.0,218427.0,224221.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Lethbridge,101324.0,49903.0,51421.0,,128851.0,64210.0,64641.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Lévis V,149929.0,74350.0,75579.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
London,430828.0,211592.0,219236.0,,551066.0,271581.0,279485.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Longueuil,252828.0,125148.0,127680.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Markham,351163.0,172665.0,178498.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Milton,133812.0,66796.0,67016.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Mississauga,774116.0,383668.0,390448.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Moncton,79508.0,38903.0,40605.0,,158695.0,78690.0,80005.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Montréal,1821070.0,906397.0,914673.0,,4364189.0,2165698.0,2198491.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Nanaimo,101336.0,49354.0,51982.0,,117144.0,57514.0,59630.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Oakville,217718.0,106106.0,111612.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Oshawa,178893.0,88431.0,90462.0,,423036.0,209143.0,213893.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
OTTAWA,1043130.0,512619.0,530511.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Ottawa - Gatineau,,,,,1461494.0,720200.0,741294.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Peterborough,86736.0,41327.0,45409.0,,131939.0,64032.0,67907.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Québec,550326.0,271838.0,278488.0,,832328.0,413927.0,418401.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Red Deer,106736.0,52798.0,53938.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Regina,238503.0,119009.0,119494.0,,263184.0,132030.0,131154.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Richmond,216046.0,103911.0,112135.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Richmond Hill,208052.0,101873.0,106179.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Saanich,125107.0,61237.0,63870.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Saguenay,147410.0,74394.0,73016.0,,163354.0,82880.0,80474.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Saint John,71364.0,34443.0,36921.0,,131772.0,64426.0,67346.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Saskatoon,280174.0,138979.0,141195.0,,336614.0,168430.0,168184.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Sherbrooke,171158.0,84827.0,86331.0,,224557.0,111518.0,113039.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
St. Catharines,141490.0,68695.0,72795.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
St. Catharines-Niagara,,,,,437114.0,215115.0,221999.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
St. John's,111663.0,54415.0,57248.0,,214014.0,105094.0,108920.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Surrey,598530.0,297983.0,300547.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Terrebonne,119450.0,59515.0,59935.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Thunder Bay,112602.0,55772.0,56830.0,,126861.0,63240.0,63621.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Toronto,2988408.0,1454341.0,1534067.0,,6555205.0,3221489.0,3333716.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Trois-Rivières,140420.0,69310.0,71110.0,,163287.0,81012.0,82275.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Vancouver,697266.0,343377.0,353889.0,,2737698.0,1345214.0,1392484.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Vaughan,331572.0,162723.0,168849.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Victoria,94415.0,45306.0,49109.0,,408883.0,199460.0,209423.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Waterloo,123358.0,62995.0,60363.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Whitby,140950.0,69404.0,71546.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Windsor,235428.0,117535.0,117893.0,,356880.0,177889.0,178991.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
Winnipeg,766894.0,379084.0,387810.0,,850056.0,422199.0,427857.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Canada
GEORGE TOWN,28089.0,14253.0,13836.0,,,,,,"AMERICA, NORTH",10 X 2010,CDJC,Cayman Islands
Alajuela,314209.0,159290.0,154919.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Costa Rica
Cartago,164121.0,82371.0,81750.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Costa Rica
Desamparados,245208.0,122322.0,122886.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Costa Rica
Goicoechea,138525.0,68401.0,70124.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Costa Rica
Heredia,143208.0,70539.0,72669.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Costa Rica
La Unión,112508.0,56469.0,56039.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Costa Rica
Pérez Zeledón,143117.0,71282.0,71835.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Costa Rica
Pococí,150664.0,78094.0,72570.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Costa Rica
Puntarenas,140102.0,71651.0,68451.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Costa Rica
San Carlos,200151.0,102426.0,97725.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Costa Rica
SAN JOSÉ,347398.0,172159.0,175239.0,,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Costa Rica
Bayamo,160077.0,,,27.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Camagüey,310501.0,,,82.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Ciego de Ávila,121457.0,,,21.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Cienfuegos,152511.0,,,46.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Guantánamo,215040.0,,,34.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Holguín,300653.0,,,58.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
LA HABANA,2132288.0,,,721.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Las Tunas,174845.0,,,31.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Matanzas,144493.0,,,44.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Pinar del Río,145030.0,,,32.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Sancti Spíritus,109215.0,,,23.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Santa Clara,217819.0,,,44.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Santiago de Cuba,433329.0,,,70.0,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Cuba
Bajos de Haina,138906.0,68396.0,70510.0,12.6932955183,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Baní,168484.0,83429.0,85055.0,363.308109722,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Boca Chica,173812.0,85978.0,87834.0,106.501916739,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Bonao,132206.0,66400.0,65806.0,678.094415891,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Higüey,325011.0,167259.0,157752.0,907.738014935,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
La Romana,155143.0,75056.0,80087.0,272.240702651,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
La Vega,258857.0,130513.0,128344.0,642.062013838,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Los Alcarrizos,333836.0,166082.0,167754.0,31.8157137635,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Moca,185572.0,93842.0,91730.0,340.47927847,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Puerto Plata,164517.0,81970.0,82547.0,210.672011036,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
San Cristóbal,260332.0,128697.0,131635.0,153.555762287,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
San Francisco de Macoris,194198.0,96837.0,97361.0,284.496960508,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
San Juan de la Maguana,126143.0,66578.0,59565.0,248.602187852,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
San Pedro de Macorís,205067.0,99146.0,105921.0,146.705611279,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Santiago de los Caballeros,750011.0,365071.0,384940.0,165.013833276,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
SANTO DOMINGO,1043186.0,495947.0,547239.0,91.5761960472,1043186.0,495947.0,547239.0,92.0,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Santo Domingo East - Santo Domingo Este,1161393.0,558904.0,602489.0,123.31975081,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Santo Domingo North - Santo Domingo Norte,647894.0,321391.0,326503.0,172.08270864,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Santo Domingo West - Santo Domingo Oeste,444681.0,215422.0,229259.0,53.9985628801,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Dominican Republic
Ahuachapán,137186.0,65371.0,71815.0,244.84,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,El Salvador
Apopa,202871.0,91960.0,110911.0,51.84,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,El Salvador
Ciudad Delgado,126297.0,58256.0,68041.0,33.42,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,El Salvador
Ilopango,145315.0,65585.0,79730.0,34.63,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,El Salvador
Mejicanos,139945.0,63539.0,76406.0,22.12,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,El Salvador
San Martin,115098.0,52875.0,62223.0,55.84,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,El Salvador
San Miguel,283264.0,131790.0,151474.0,593.98,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,El Salvador
SAN SALVADOR,200319.0,92127.0,108192.0,72.25,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,El Salvador
Santa Ana,278743.0,132956.0,145787.0,400.05,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,El Salvador
Santa Tecla,140144.0,63383.0,76761.0,112.2,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,El Salvador
Soyapango,284347.0,129514.0,154833.0,29.72,,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,El Salvador
NUUK (GODTHAB),18128.0,9554.0,8574.0,,,,,,"AMERICA, NORTH",1 VII 2019,ESDJ,Greenland
ST. GEORGE'S,,,,,38251.0,19124.0,19127.0,,"AMERICA, NORTH",12 V 2011,CDFC,Grenada
CUIDAD DE GUATEMALA,942348.0,444429.0,497919.0,,,,,,"AMERICA, NORTH",24 XI 2002,CDJC,Guatemala
Choloma,163817.898810044,77659.15789,86158.74092,,,,,,"AMERICA, NORTH",10 VIII 2013,CDJC,Honduras
El Progreso,114934.480470024,53848.97653,61085.50394,,,,,,"AMERICA, NORTH",10 VIII 2013,CDJC,Honduras
La Ceiba,176211.661040041,82812.99793,93398.66311,,,,,,"AMERICA, NORTH",10 VIII 2013,CDJC,Honduras
San Pedro Sula,598518.79009974,284362.099880104,314156.690220107,,,,,,"AMERICA, NORTH",10 VIII 2013,CDJC,Honduras
TEGUCIGALPA,996658.030300681,465473.682880142,531184.347420262,,,,,,"AMERICA, NORTH",10 VIII 2013,CDJC,Honduras
KINGSTON28,,,,,592291.0,285509.0,306782.0,149.0,"AMERICA, NORTH",4 IV 2011,CDJC,Jamaica
Montego Bay,,,,,111037.0,53601.0,57436.0,76.73,"AMERICA, NORTH",4 IV 2011,CDJC,Jamaica
Portmore,,,,,182800.0,85380.0,97420.0,182.05,"AMERICA, NORTH",4 IV 2011,CDJC,Jamaica
Spanish Town,,,,,149479.0,72885.0,76594.0,64.55,"AMERICA, NORTH",4 IV 2011,CDJC,Jamaica
FORT-DE-FRANCE,82502.0,36646.6900218625,45855.3099781435,,123369.0,55149.0,68220.0,,"AMERICA, NORTH",1 I 2015,CDJC,Martinique
Acapulco,,,,,919726.0,443975.0,475751.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Acayucan,,,,,125569.0,60567.0,65002.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Aguascalientes,,,,,1143729.0,563029.0,580700.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Apatzingán de la Constitución,,,,,103201.382387734,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Campeche,,,,,317424.0,153137.0,164287.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Cancún,,,,,867768.0,436806.0,430962.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Cárdenas,,,,,122920.92072276,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Celaya,,,,,782248.0,379748.0,402500.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Chetumal,,,,,265298.0,130108.0,135190.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Chihuahua,,,,,994642.0,485505.0,509137.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Chilpacingo de los Bravo,,,,,337254.0,161982.0,175272.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Ciudad Acuña,,,,,151264.560795417,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Ciudad Del Carmen,,,,,199067.089816124,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Ciudad Guzmán,,,,,107075.717112657,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Ciudad Lázaro Cárdenas,,,,,146364.316710498,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Ciudad Obregón,,,,,356749.177068384,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Ciudad Valles,,,,,137749.103441478,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Ciudad Victoria,,,,,367051.0,179551.0,187500.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Coatzacoalcos,,,,,386847.0,187945.0,198902.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Colima-Villa de Álvarez,,,,,399105.0,195823.0,203282.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Comitán de Domínguez,,,,,116746.216236711,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Córdoba,,,,,366119.0,173164.0,192955.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Cuauhtemoc,,,,,137370.451924595,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Cuautla,,,,,508800.0,247244.0,261556.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Cuernavaca,,,,,1059521.0,512021.0,547500.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Culiacán Rosales,,,,,962871.0,473128.0,489743.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Delicias,,,,,208487.0,102221.0,106266.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Ensenada,,,,,536143.0,267864.0,268279.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Fresnillo,,,,,138459.792198485,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Guadalajara,,,,,5243178.0,2585801.0,2657377.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Guanajuato,,,,,198035.0,97129.0,100906.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Guaymas,,,,,231666.0,115011.0,116655.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Hermosillo,,,,,946054.0,467181.0,478873.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Heroica Nogales,,,,,253486.0,126530.0,126956.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Hidalgo del Parral,,,,,123126.0,59793.0,63333.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Iguala de la Independencia,,,,,122218.268182322,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Irapuato,,,,,425591.982056588,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Juárez,,,,,1464930.0,732486.0,732444.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
La Laguna,,,,,1462745.0,721624.0,741121.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
La Paz,,,,,301961.0,150537.0,151424.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
La Piedad-Pénjamo,,,,,270353.0,129357.0,140996.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Lagos de Moreno,,,,,111378.841792391,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
León,,,,,1880630.0,933593.0,947037.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Los Mochis,,,,,301379.142232944,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Manzanillo,,,,,171038.361286774,,,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
Matamoros,,,,,546115.0,269172.0,276943.0,,"AMERICA, NORTH",1 VII 2020,ESDJ,Mexico
